date,store_id,sku_id,units_sold,total_revenue,avg_unit_price,transaction_count,unique_customers,promotion_flag
2023-01-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-01-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-01-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-01-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-01-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-01-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-01-25,STORE_001,SKU_00001,11,1572.89,142.99,7,6,0
2023-01-26,STORE_001,SKU_00001,7,1000.93,142.99,4,3,0
2023-01-27,STORE_001,SKU_00001,16,2287.84,142.99,9,8,0
2023-01-28,STORE_001,SKU_00001,22,3145.78,142.99,13,11,0
2023-01-29,STORE_001,SKU_00001,25,3574.75,142.99,14,12,0
2023-01-30,STORE_001,SKU_00001,12,1715.88,142.99,7,6,0
2023-01-31,STORE_001,SKU_00001,7,1000.93,142.99,4,3,0
2023-02-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-02,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-11,STORE_001,SKU_00001,0,0.0,128.69,0,0,1
2023-02-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-13,STORE_001,SKU_00001,0,0.0,121.54,0,0,1
2023-02-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-17,STORE_001,SKU_00001,15,2144.85,142.99,9,8,0
2023-02-18,STORE_001,SKU_00001,17,2430.83,142.99,10,9,0
2023-02-19,STORE_001,SKU_00001,16,2287.84,142.99,9,8,0
2023-02-20,STORE_001,SKU_00001,11,1572.89,142.99,7,6,0
2023-02-21,STORE_001,SKU_00001,17,2430.83,142.99,10,9,0
2023-02-22,STORE_001,SKU_00001,16,2287.84,142.99,9,8,0
2023-02-23,STORE_001,SKU_00001,8,1143.92,142.99,5,4,0
2023-02-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-26,STORE_001,SKU_00001,0,0.0,121.54,0,0,1
2023-02-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-02-28,STORE_001,SKU_00001,0,0.0,114.39,0,0,1
2023-03-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-02,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-10,STORE_001,SKU_00001,0,0.0,114.39,0,0,1
2023-03-11,STORE_001,SKU_00001,24,3431.76,142.99,14,12,0
2023-03-12,STORE_001,SKU_00001,39,4461.21,114.39,22,19,1
2023-03-13,STORE_001,SKU_00001,14,2001.86,142.99,8,7,0
2023-03-14,STORE_001,SKU_00001,13,1858.87,142.99,8,7,0
2023-03-15,STORE_001,SKU_00001,10,1072.4,107.24,6,5,1
2023-03-16,STORE_001,SKU_00001,0,0.0,121.54,0,0,1
2023-03-17,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-25,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2023-03-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-29,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-03-31,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-01,STORE_001,SKU_00001,38,4618.52,121.54,22,19,1
2023-04-02,STORE_001,SKU_00001,28,4003.72,142.99,16,14,0
2023-04-03,STORE_001,SKU_00001,25,2681.0,107.24,14,12,1
2023-04-04,STORE_001,SKU_00001,9,1286.91,142.99,5,4,0
2023-04-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-13,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-15,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2023-04-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-17,STORE_001,SKU_00001,0,0.0,114.39,0,0,1
2023-04-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-21,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2023-04-22,STORE_001,SKU_00001,21,3002.79,142.99,12,10,0
2023-04-23,STORE_001,SKU_00001,35,5004.65,142.99,20,18,0
2023-04-24,STORE_001,SKU_00001,25,3574.75,142.99,14,12,0
2023-04-25,STORE_001,SKU_00001,19,2716.81,142.99,11,9,0
2023-04-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-29,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-04-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-01,STORE_001,SKU_00001,0,0.0,128.69,0,0,1
2023-05-02,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-12,STORE_001,SKU_00001,0,0.0,114.39,0,0,1
2023-05-13,STORE_001,SKU_00001,33,4718.67,142.99,19,17,0
2023-05-14,STORE_001,SKU_00001,39,5576.61,142.99,22,19,0
2023-05-15,STORE_001,SKU_00001,28,4003.72,142.99,16,14,0
2023-05-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-17,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-05-29,STORE_001,SKU_00001,0,0.0,114.39,0,0,1
2023-05-30,STORE_001,SKU_00001,0,0.0,114.39,0,0,1
2023-05-31,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-02,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-03,STORE_001,SKU_00001,36,5147.64,142.99,20,18,0
2023-06-04,STORE_001,SKU_00001,32,4575.68,142.99,18,16,0
2023-06-05,STORE_001,SKU_00001,30,4289.7,142.99,17,15,0
2023-06-06,STORE_001,SKU_00001,2,285.98,142.99,2,1,0
2023-06-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-12,STORE_001,SKU_00001,0,0.0,128.69,0,0,1
2023-06-13,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-17,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-24,STORE_001,SKU_00001,27,3860.73,142.99,15,13,0
2023-06-25,STORE_001,SKU_00001,39,5576.61,142.99,22,19,0
2023-06-26,STORE_001,SKU_00001,20,2859.8,142.99,12,10,0
2023-06-27,STORE_001,SKU_00001,14,2001.86,142.99,8,7,0
2023-06-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-29,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-06-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-02,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-11,STORE_001,SKU_00001,0,0.0,121.54,0,0,1
2023-07-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-13,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-15,STORE_001,SKU_00001,42,6005.58,142.99,24,21,0
2023-07-16,STORE_001,SKU_00001,34,4861.66,142.99,19,17,0
2023-07-17,STORE_001,SKU_00001,24,2916.96,121.54,14,12,1
2023-07-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-29,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-07-31,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-02,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-05,STORE_001,SKU_00001,34,4861.66,142.99,19,17,0
2023-08-06,STORE_001,SKU_00001,32,4575.68,142.99,18,16,0
2023-08-07,STORE_001,SKU_00001,24,3431.76,142.99,14,12,0
2023-08-08,STORE_001,SKU_00001,10,1429.9,142.99,6,5,0
2023-08-09,STORE_001,SKU_00001,0,0.0,128.69,0,0,1
2023-08-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-13,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-17,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-22,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2023-08-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-26,STORE_001,SKU_00001,37,4496.98,121.54,21,18,1
2023-08-27,STORE_001,SKU_00001,35,5004.65,142.99,20,18,0
2023-08-28,STORE_001,SKU_00001,15,2144.85,142.99,9,8,0
2023-08-29,STORE_001,SKU_00001,13,1858.87,142.99,8,7,0
2023-08-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-08-31,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-02,STORE_001,SKU_00001,0,0.0,121.54,0,0,1
2023-09-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-05,STORE_001,SKU_00001,0,0.0,128.69,0,0,1
2023-09-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-08,STORE_001,SKU_00001,0,0.0,128.69,0,0,1
2023-09-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-13,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-16,STORE_001,SKU_00001,18,2573.82,142.99,10,9,0
2023-09-17,STORE_001,SKU_00001,36,5147.64,142.99,20,18,0
2023-09-18,STORE_001,SKU_00001,20,2859.8,142.99,12,10,0
2023-09-19,STORE_001,SKU_00001,18,2573.82,142.99,10,9,0
2023-09-20,STORE_001,SKU_00001,8,1029.52,128.69,5,4,1
2023-09-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-29,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-09-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-02,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2023-10-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-07,STORE_001,SKU_00001,21,3002.79,142.99,12,10,0
2023-10-08,STORE_001,SKU_00001,15,2144.85,142.99,9,8,0
2023-10-09,STORE_001,SKU_00001,18,2573.82,142.99,10,9,0
2023-10-10,STORE_001,SKU_00001,10,1429.9,142.99,6,5,0
2023-10-11,STORE_001,SKU_00001,15,2144.85,142.99,9,8,0
2023-10-12,STORE_001,SKU_00001,12,1544.28,128.69,7,6,1
2023-10-13,STORE_001,SKU_00001,9,1286.91,142.99,5,4,0
2023-10-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-17,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-10-29,STORE_001,SKU_00001,15,2144.85,142.99,9,8,0
2023-10-30,STORE_001,SKU_00001,14,2001.86,142.99,8,7,0
2023-10-31,STORE_001,SKU_00001,15,2144.85,142.99,9,8,0
2023-11-01,STORE_001,SKU_00001,27,3860.73,142.99,15,13,0
2023-11-02,STORE_001,SKU_00001,13,1858.87,142.99,8,7,0
2023-11-03,STORE_001,SKU_00001,12,1372.68,114.39,7,6,1
2023-11-04,STORE_001,SKU_00001,4,571.96,142.99,3,2,0
2023-11-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-13,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-17,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-20,STORE_001,SKU_00001,10,1429.9,142.99,6,5,0
2023-11-21,STORE_001,SKU_00001,17,2430.83,142.99,10,9,0
2023-11-22,STORE_001,SKU_00001,11,1572.89,142.99,7,6,0
2023-11-23,STORE_001,SKU_00001,15,2144.85,142.99,9,8,0
2023-11-24,STORE_001,SKU_00001,12,1715.88,142.99,7,6,0
2023-11-25,STORE_001,SKU_00001,35,5004.65,142.99,20,18,0
2023-11-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-29,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-11-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-02,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2023-12-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-05,STORE_001,SKU_00001,0,0.0,114.39,0,0,1
2023-12-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-13,STORE_001,SKU_00001,8,1143.92,142.99,5,4,0
2023-12-14,STORE_001,SKU_00001,10,1429.9,142.99,6,5,0
2023-12-15,STORE_001,SKU_00001,12,1715.88,142.99,7,6,0
2023-12-16,STORE_001,SKU_00001,14,2001.86,142.99,8,7,0
2023-12-17,STORE_001,SKU_00001,17,2430.83,142.99,10,9,0
2023-12-18,STORE_001,SKU_00001,16,2287.84,142.99,9,8,0
2023-12-19,STORE_001,SKU_00001,12,1715.88,142.99,7,6,0
2023-12-20,STORE_001,SKU_00001,11,1572.89,142.99,7,6,0
2023-12-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-23,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2023-12-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-29,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2023-12-31,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-02,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-05,STORE_001,SKU_00001,8,1143.92,142.99,5,4,0
2024-01-06,STORE_001,SKU_00001,21,3002.79,142.99,12,10,0
2024-01-07,STORE_001,SKU_00001,21,3002.79,142.99,12,10,0
2024-01-08,STORE_001,SKU_00001,11,1572.89,142.99,7,6,0
2024-01-09,STORE_001,SKU_00001,14,2001.86,142.99,8,7,0
2024-01-10,STORE_001,SKU_00001,13,1858.87,142.99,8,7,0
2024-01-11,STORE_001,SKU_00001,11,1572.89,142.99,7,6,0
2024-01-12,STORE_001,SKU_00001,1,142.99,142.99,1,1,0
2024-01-13,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-17,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-01-27,STORE_001,SKU_00001,20,2859.8,142.99,12,10,0
2024-01-28,STORE_001,SKU_00001,19,2716.81,142.99,11,9,0
2024-01-29,STORE_001,SKU_00001,7,1000.93,142.99,4,3,0
2024-01-30,STORE_001,SKU_00001,13,1858.87,142.99,8,7,0
2024-01-31,STORE_001,SKU_00001,16,2287.84,142.99,9,8,0
2024-02-01,STORE_001,SKU_00001,17,2430.83,142.99,10,9,0
2024-02-02,STORE_001,SKU_00001,8,1143.92,142.99,5,4,0
2024-02-03,STORE_001,SKU_00001,0,0.0,121.54,0,0,1
2024-02-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
